document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_3026_DLADY_2024,REMOVED_001,Unknown,L129,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_002,Unknown,L201,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_003,Unknown,L486,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_004,Unknown,L643,shareholder equity. DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_005,Unknown,L803,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_006,Unknown,L949,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_007,Unknown,L1058,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_008,Unknown,L1218,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,REMOVED_009,Unknown,L1336,DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_3026_DLADY_2024,MDA_P001,Unknown,B001,"[MDA_P001] A HISTORIC MILESTONE & MASSIVE TRANSITION TOWARDS RESPONSIBLE GROWTH 2024 was history in the making for Dutch Lady Milk Industries Berhad. One notable milestone was bidding farewell to our iconic DLMI@PJ manufacturing facility, established in 1966 to produce our first product, sweetened c","[MDA_P001] A HISTORIC MILESTONE & MASSIVE TRANSITION TOWARDS RESPONSIBLE GROWTH 2024 was history in the making for Dutch Lady Milk Industries Berhad. One notable milestone was bidding farewell to our iconic DLMI@PJ manufacturing facility, established in 1966 to produce our first product, sweetened condensed milk. Over the years, we continued to innovate with evolving nutritional and consumer needs such as liquid milk and powdered children’s formula. DLMI@PJ held great significance for many. For consumers, it was a trusted source of dairy for their families. For our employees, suppliers and customers, it was a hub of collaboration and growth. For passers-by, it stood as a distinct landmark in Petaling Jaya, featuring the iconic Daisy and Maya cow figurines and the Dutch windmill replica. Beyond these, DLMI@PJ’s most enduring contribution was the realisation of our purpose: to build a healthier nation by Nourishing Our Planet and People in Every Stage of Life. Secondly, the year marked our complete relocation to our 13-hectare DLMI@Enstek manufacturing facility, which is three times larger in land size and twice as large in capacity as our previous DLMI@PJ facility.",normalize_whitespace;renumber_paragraph,0,,high
MDA_3026_DLADY_2024,MDA_P002,Unknown,B002,"[MDA_P002] This transition, a wellorchestrated plan over the past five years, culminated in 2024 with the critical milestone of moving to our Halal IR4.0enabled production centre. This move will accelerate our strategy to scale operations and innovations, reinforcing our position as Malaysia’s leadi","[MDA_P002] This transition, a wellorchestrated plan over the past five years, culminated in 2024 with the critical milestone of moving to our Halal IR4.0enabled production centre. This move will accelerate our strategy to scale operations and innovations, reinforcing our position as Malaysia’s leading dairy brand. Our transformation over six decades in Malaysia has been recognised by our many partners and stakeholders, who trusted us and supported us in our commitment to Nourishing Our Nation. REPORT DIRECTOR’S MANAGING The Yang Di-Pertuan Besar of Negeri Sembilan, Tuanku Muhriz Tuanku Munawir (centre), was joined by (from left) FrieslandCampina Chief Executive Officer Jan Derck van Karnebeek, Dutch Lady Milk Industries Bhd (DLMI) Managing Director Ramjeet Kaur Virik, Senior State Executive Councillor YB Datuk Seri Jalaluddin bin Alias, and ambassador to the Kingdom of the Netherlands to Malaysia, H.E. Jacques Werner at the inauguration of DLMI@Enstek on 30 May, 2024. This symbolic date also marked the 61st Anniversary of DLMI’s incorporation, originally known as Pacific Milk Industries (Malaya) Limited. DUTCH LADY MILK INDUSTRIES BERHAD • INTEGRATED ANNUAL REPORT 2024",normalize_whitespace;renumber_paragraph,0,,high
MDA_3026_DLADY_2024,MDA_P003,Unknown,B003,"[MDA_P003] RAMJEET KAUR VIRIK Managing Director 2024 was a historic milestone and a year of massive transition for DLMI as we fully moved to our new Halal manufacturing facility DLMI@ Enstek, with double the capacity and IR4.0 capabilities. The year signalled our strong commitment to Nourishing Our ","[MDA_P003] RAMJEET KAUR VIRIK Managing Director 2024 was a historic milestone and a year of massive transition for DLMI as we fully moved to our new Halal manufacturing facility DLMI@ Enstek, with double the capacity and IR4.0 capabilities. The year signalled our strong commitment to Nourishing Our Nation with improved nutritional content, responsible business practices and meaningful growth, championed by our committed employees and supportive stakeholders. Despite the challenging operational environment and the planned transition, our focus on internal cost optimisation, fit-for-purpose organisation and governance, helped us deliver positive results in FY2024. As we move forward, we remain steadfast in our aspiration to produce healthy, Halal dairy nutrition in balance with the planet, continuing to drive our purpose of Nourishing Our Planet and People in Every Stage of Life. Section",normalize_whitespace;renumber_paragraph,0,,high
MDA_3026_DLADY_2024,MDA_P004,Unknown,B004,"[MDA_P004] We are well-positioned to achieve our ambitions for 2030 and beyond, as we work to unlock the full potential of our new state-of-the-art, IR4.0-enabled manufacturing facility. DLMI@Enstek will play a crucial role in strengthening our commitment to: 1) Fostering long-term public-private pa","[MDA_P004] We are well-positioned to achieve our ambitions for 2030 and beyond, as we work to unlock the full potential of our new state-of-the-art, IR4.0-enabled manufacturing facility. DLMI@Enstek will play a crucial role in strengthening our commitment to: 1) Fostering long-term public-private partnerships to enhance Malaysia’s dairy sector, particularly in raw milk production, and 2) Addressing the triple burden of malnutrition in Malaysia, especially among children under 12 years old. Our strategic investment in DLMI@Enstek exemplifies our dedication to driving profits with a purpose. CHALLENGES THAT CONTINUE DUE TO EXTERNAL PRESSURES We continued to experience volatility in both global and local markets, with fluctuating prices of dairy raw materials and foreign exchange rates. This has increased the cost of doing business in an already challenging operating environment, compounded by ever-evolving regulations and policies. Businesses locally and regionally continued to find opportunities to innovate their business models, strengthen governance, build resilience and future-proof people and product solutions.",normalize_whitespace;renumber_paragraph,0,,high
