document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_2836_CARLSBG_2024,MDA_P001,Unknown,B001,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Through Portfolio Choices, we are sharpening our focus on premiumisation, innovation and strengthening core beer offerings. Investments in premium brands, Alcohol-Free Brews and Beyond Beer categories position us to cater to evolving consumer preferences","[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Through Portfolio Choices, we are sharpening our focus on premiumisation, innovation and strengthening core beer offerings. Investments in premium brands, Alcohol-Free Brews and Beyond Beer categories position us to cater to evolving consumer preferences while ensuring market leadership in key segments. With Execution Excellence, we are driving flawless execution across sales, marketing and innovation, integrating digital transformation to enhance operational efficiency and supply chain resilience. Strategic activations and data-driven decision-making underpin our efforts to strengthen market leadership and long-term growth.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P002,Unknown,B002,[MDA_P002] PORTFOLIO,[MDA_P002] PORTFOLIO,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P003,Unknown,B003,[MDA_P003] CHOICES Accelerate premium beer and AFB Strengthen mainstream core beer Step up in Beyond Beer,[MDA_P003] CHOICES Accelerate premium beer and AFB Strengthen mainstream core beer Step up in Beyond Beer,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P004,Unknown,B004,[MDA_P004] EXECUTION,[MDA_P004] EXECUTION,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P005,Unknown,B005,"[MDA_P005] EXCELLENCE Excel at sales, marketing and innovation Drive digital transformation Manage supply chain end to end","[MDA_P005] EXCELLENCE Excel at sales, marketing and innovation Drive digital transformation Manage supply chain end to end",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P006,Unknown,B006,[MDA_P006] FUNDING OUR,[MDA_P006] FUNDING OUR,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P007,Unknown,B007,[MDA_P007] JOURNEY Optimise sourcing Unlock supply chain efficiency Continue cost discipline,[MDA_P007] JOURNEY Optimise sourcing Unlock supply chain efficiency Continue cost discipline,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P008,Unknown,B008,[MDA_P008] WINNING,[MDA_P008] WINNING,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P009,Unknown,B009,"[MDA_P009] CULTURE Build a growth culture Together towards ZERO and Beyond Safeguard our licence to operate Live by our Compass We also ensure we are Funding Our Journey by optimising sourcing, unlocking supply chain efficiencies and maintaining disciplined cost management. By doing so, we are safeg","[MDA_P009] CULTURE Build a growth culture Together towards ZERO and Beyond Safeguard our licence to operate Live by our Compass We also ensure we are Funding Our Journey by optimising sourcing, unlocking supply chain efficiencies and maintaining disciplined cost management. By doing so, we are safeguarding profitability while allowing us to reinvest in growth initiatives. Digitalisation and",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P010,Unknown,B010,[MDA_P010] procurement excellence remain key to driving financial resilience and operational agility.,[MDA_P010] procurement excellence remain key to driving financial resilience and operational agility.,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P011,Unknown,B011,"[MDA_P011] Building on our Winning Culture, we foster a high-performance, inclusive and purpose-driven work environment by embedding Growth Culture Principles, prioritising employee well-being and championing ESG commitments. A strong ethical framework and sustainability agenda ensures long-term val","[MDA_P011] Building on our Winning Culture, we foster a high-performance, inclusive and purpose-driven work environment by embedding Growth Culture Principles, prioritising employee well-being and championing ESG commitments. A strong ethical framework and sustainability agenda ensures long-term value creation for all stakeholders.",normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P012,Unknown,B012,[MDA_P012] RESTRATEGISE,[MDA_P012] RESTRATEGISE,normalize_whitespace;renumber_paragraph,0,,high
MDA_2836_CARLSBG_2024,MDA_P013,Unknown,B013,"[MDA_P013] TO GROW Launched in February 2024, Accelerate SAIL sets high ambitions for top- and bottom-line growth as we sharpen our focus on selected growth drivers within our portfolio and capabilities, for which we are ensuring sufficient investments and support. We are also improving supply chain","[MDA_P013] TO GROW Launched in February 2024, Accelerate SAIL sets high ambitions for top- and bottom-line growth as we sharpen our focus on selected growth drivers within our portfolio and capabilities, for which we are ensuring sufficient investments and support. We are also improving supply chain efficiency, continuing our well-embedded cost focus, developing a growth culture and maintaining our commitment to ESG. General Manager, Carlsberg Singapore Caroline Moreau",normalize_whitespace;renumber_paragraph,0,,high
