document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_8303_LOTUS_2024,REMOVED_001,Unknown,L84,ANNUAL REPORT 2024 | LOTUS KFM BERHAD,,remove_header_footer,1,header_footer,medium
MDA_8303_LOTUS_2024,REMOVED_002,Unknown,L138,LOTUS KFM BERHAD | ANNUAL REPORT 2024,,remove_header_footer,1,header_footer,medium
MDA_8303_LOTUS_2024,REMOVED_003,Unknown,L201,ANNUAL REPORT 2024 | LOTUS KFM BERHAD,,remove_header_footer,1,header_footer,medium
MDA_8303_LOTUS_2024,MDA_P001,Unknown,B001,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ principal activities engaged in flour milling and trading its re,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ principal activities engaged in flour milling and trading its related products. LKFM focuses on achieving customer satisfaction and loyalty while delivering exceptional value to our customers. In financial year ended 30 September 2024 (“FYE 2024”), the Group has been organised into two (2) major source of revenue according to their business activities comprising milling of flour and trading its related products; and plantation. Lately, LKB Plantation Sdn. Bhd. had also contributed revenue for the Group during the FYE 2024. Other plantation business under the other subsidiaries, such as Lotus Plantation Sdn. Bhd., ASV Jaya Sdn. Bhd., Hijau Ria Solutions Sdn. Bhd., Sam Jaya Plantation Sdn. Bhd., Ladang Lojing Sdn. Bhd. and Khas Jadi Sdn. Berhad are still in the development stage. The Board expects these subsidiaries to provide new sources of recurring income stream for the Group and reducing the Group’s reliance of its existing business operations.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P002,Unknown,B002,"[MDA_P002] The Board anticipates that revenue contributions from both the flour milling and trading operations, along with future income from plantation and investment subsidiaries, will enhance the Group’s earnings in the coming years. A comprehensive overview of the Group’s overall financial outco","[MDA_P002] The Board anticipates that revenue contributions from both the flour milling and trading operations, along with future income from plantation and investment subsidiaries, will enhance the Group’s earnings in the coming years. A comprehensive overview of the Group’s overall financial outcomes, business operation, operating segment and subsidiaries information can be found in Audited Financial Statement 2024. Corporate Developments Details of the regularisation plan can be obtained from the Company’s various announcements with Bursa Securities. Group’s Financial Results and Financial Conditions The following table is the financial highlights of the Group for the past five (5) financial years:-",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P003,Unknown,B003,"[MDA_P003] RM’000 RM’000 RM’000 RM’000 RM’000 Revenue 50,700 58,508 66,079 51,762 55,098 Operating (loss)/profit (166) 2,374 2,989 2,475 9,741 Profit before tax 2,515 3,102 2,831 10,060 Profit after tax 2,662 2,990 2,661 9,927 Shareholders’ funds 80,519 79,096 76,052 73,062 55,765 Net tangible asset","[MDA_P003] RM’000 RM’000 RM’000 RM’000 RM’000 Revenue 50,700 58,508 66,079 51,762 55,098 Operating (loss)/profit (166) 2,374 2,989 2,475 9,741 Profit before tax 2,515 3,102 2,831 10,060 Profit after tax 2,662 2,990 2,661 9,927 Shareholders’ funds 80,519 79,096 76,052 73,062 55,765 Net tangible assets 80,519 79,096 76,052 73,062 55,765 Tangible assets 102,274 100,568 96,026 86,922 80,156 Basic earnings per share (sen) 0.02 0.26 0.29 0.34 1.64 Net assets per share (sen) 7.78 7.73 7.46 7.17 7.76",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P004,Financial Review,B005,"[MDA_P005] In FYE 2024, the Group recorded revenue of RM50.700 million, representing a decrease of RM7.808 million compared to RM58.508 million in the previous financial year ended 2023 (“FYE 2023”). The decline was primarily due to reduce of demand in the operating market, and negatively impacted t","[MDA_P005] In FYE 2024, the Group recorded revenue of RM50.700 million, representing a decrease of RM7.808 million compared to RM58.508 million in the previous financial year ended 2023 (“FYE 2023”). The decline was primarily due to reduce of demand in the operating market, and negatively impacted the sales volume.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P005,Financial Review,B006,"[MDA_P006] The Group’s revenue was mainly driven by the flour milling and trading segment, contributing RM50.318 million in FYE 2024. Additionally, plantation segment had generated RM0.383 million, accounting for 0.75% of the Group’s total revenue as a new income source. b) Operating Profit","[MDA_P006] The Group’s revenue was mainly driven by the flour milling and trading segment, contributing RM50.318 million in FYE 2024. Additionally, plantation segment had generated RM0.383 million, accounting for 0.75% of the Group’s total revenue as a new income source. b) Operating Profit",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P006,Financial Review,B007,"[MDA_P007] The Group recorded a gross profit of RM1.936 million in FYE 2024 compared to RM4.143 million in FYE 2023, representing a decrease of 53.27%. Consequently, the profit before tax also decreases by 94.31% in FYE 2024 compare to FYE 2023, which is RM0.143 million and RM2.515 million respectiv","[MDA_P007] The Group recorded a gross profit of RM1.936 million in FYE 2024 compared to RM4.143 million in FYE 2023, representing a decrease of 53.27%. Consequently, the profit before tax also decreases by 94.31% in FYE 2024 compare to FYE 2023, which is RM0.143 million and RM2.515 million respectively. c) Cash Flows and Liquidity",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P007,Financial Review,B008,"[MDA_P008] The Group’s inventories level for current FYE 2024 has decreased to RM0.291 million (FYE 2023: RM0.836 million), reflecting the decrease of 65.19%. The reason for maintaining a lower inventory level during FYE 2024 is to minimize the holding and carrying cost and as part of the Company’s ","[MDA_P008] The Group’s inventories level for current FYE 2024 has decreased to RM0.291 million (FYE 2023: RM0.836 million), reflecting the decrease of 65.19%. The reason for maintaining a lower inventory level during FYE 2024 is to minimize the holding and carrying cost and as part of the Company’s strategy to reduce the risk of inventories become slow-moving stock or obsolete inventories.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P008,Financial Review,B009,"[MDA_P009] The Group’s trade receivables recorded RM6.411 million at the FYE 2024 compared to the prior year (FYE 2023: RM6.357 million). Other receivables slightly increased by 65.59% in FYE 2024, which is RM16.703 million (FYE 2023: RM10.087 million).","[MDA_P009] The Group’s trade receivables recorded RM6.411 million at the FYE 2024 compared to the prior year (FYE 2023: RM6.357 million). Other receivables slightly increased by 65.59% in FYE 2024, which is RM16.703 million (FYE 2023: RM10.087 million).",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P009,Financial Review,B010,"[MDA_P010] For FYE 2024, the Group recorded a deficit in net operating cashflow of RM3.241 million, recording a decrease as compared to FYE 2023 of surplus net operating cashflow RM6.860 million.","[MDA_P010] For FYE 2024, the Group recorded a deficit in net operating cashflow of RM3.241 million, recording a decrease as compared to FYE 2023 of surplus net operating cashflow RM6.860 million.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P010,Financial Review,B011,"[MDA_P011] The Group’s cash and bank balances placed with financial institutions decreased by 33.70%, which is RM11.145 million and RM16.810 million in FYE 2024 and FYE 2023 respectively. However, the fixed deposits with licensed bank increased by 22.66%, which recording RM12.404 million and RM10.11","[MDA_P011] The Group’s cash and bank balances placed with financial institutions decreased by 33.70%, which is RM11.145 million and RM16.810 million in FYE 2024 and FYE 2023 respectively. However, the fixed deposits with licensed bank increased by 22.66%, which recording RM12.404 million and RM10.112 million in FYE 2024 and FYE 2023 respectively. By considering the challenges of the operating environment, the Board has retained adequate fund to meet financial obligation of the Group.",normalize_whitespace;renumber_paragraph,0,,high
MDA_8303_LOTUS_2024,MDA_P011,Financial Review,B012,[MDA_P012] The above group financial results and financial outcomes discussion is essential to consider along with audited financial statement 2024. Management Discussion and Analysis (cont'd),[MDA_P012] The above group financial results and financial outcomes discussion is essential to consider along with audited financial statement 2024. Management Discussion and Analysis (cont'd),normalize_whitespace;renumber_paragraph,0,,high
